,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_prad,koi_fpflag_ec,koi_duration_err1,koi_prad_err2,koi_prad_err1,koi_duration_err2,koi_disposition
1365,0,0,0,27.5,1.75,0,0.0792,-0.23,0.26,-0.0792,CONFIRMED
1366,0,0,0,11.6,1.56,0,0.22699999999999998,-0.21,0.24,-0.22699999999999998,CONFIRMED
1367,0,0,0,24.4,1.79,0,0.0925,-0.42,0.28,-0.0925,CONFIRMED
1368,0,0,0,19.8,1.38,0,0.12300000000000001,-0.22,0.41,-0.12300000000000001,CANDIDATE
1369,0,0,0,22.1,27.45,0,0.11,-3.2,7.49,-0.11,CANDIDATE
1370,0,0,0,35.2,1.23,0,0.0539,-0.25,0.19,-0.0539,CONFIRMED
1371,0,0,0,27.8,2.49,0,0.162,-0.19,0.1,-0.162,CONFIRMED
1372,0,0,0,28.1,1.92,0,0.0816,-0.15,0.07,-0.0816,CONFIRMED
1373,0,0,0,25.9,2.01,0,0.134,-0.16,0.31,-0.134,CONFIRMED
1374,0,0,0,32.3,1.83,0,0.10099999999999999,-0.34,0.31,-0.10099999999999999,CONFIRMED
1375,0,0,0,25.8,1.59,0,0.113,-0.29,0.27,-0.113,CONFIRMED
1376,0,0,0,26.1,2.03,0,0.102,-0.47,0.32,-0.102,CONFIRMED
1377,0,0,0,22.6,1.87,0,0.172,-0.21,0.6,-0.172,CONFIRMED
1378,0,0,0,35.3,1.6,0,0.0407,-0.16,0.14,-0.0407,CONFIRMED
1379,0,0,0,21.4,1.64,0,0.16,-0.16,0.48,-0.16,CONFIRMED
1380,0,0,0,17.6,2.64,0,0.193,-0.25,0.72,-0.193,CANDIDATE
1381,0,0,1,46.1,1.03,0,0.0299,-0.08,0.04,-0.0299,FALSE POSITIVE
1382,0,0,0,24.2,3.03,0,0.0801,-0.16,0.26,-0.0801,CANDIDATE
1383,0,0,0,15.3,1.28,0,0.18899999999999997,-0.22,0.26,-0.18899999999999997,CANDIDATE
1384,0,0,0,28.4,3.13,0,0.133,-0.24,0.41,-0.133,CONFIRMED
1385,0,0,0,23.2,1.44,0,0.0661,-0.25,0.25,-0.0661,CONFIRMED
1386,0,0,0,33.6,3.21,0,0.152,-0.34,0.8,-0.152,CANDIDATE
1387,0,0,0,14.9,1.14,0,0.226,-0.21,0.19,-0.226,CONFIRMED
1388,0,0,0,25.5,1.87,0,0.133,-0.39,0.35,-0.133,CONFIRMED
1389,0,0,0,30.1,29.33,0,0.249,-2.94,8.82,-0.249,CANDIDATE
1390,1,0,1,26.2,2.05,0,0.0803,-0.66,0.45,-0.0803,FALSE POSITIVE
1391,0,0,0,25.7,2.35,0,0.19,-0.33,0.32,-0.19,CONFIRMED
1392,0,0,0,24.0,1.48,0,0.0933,-0.07,0.22,-0.0933,CONFIRMED
1393,0,0,0,37.8,2.39,0,0.0935,-0.38,0.38,-0.0935,CONFIRMED
1394,0,0,0,64.1,2.79,0,0.0508,-0.41,0.45,-0.0508,CONFIRMED
1395,0,0,0,20.8,2.55,0,0.22699999999999998,-0.26,0.75,-0.22699999999999998,CONFIRMED
1396,0,0,0,23.1,2.49,0,0.17600000000000002,-0.26,0.78,-0.17600000000000002,CONFIRMED
1397,0,0,0,28.9,0.83,0,0.064,-0.19,0.17,-0.064,CONFIRMED
1398,0,0,0,20.5,2.96,0,0.10099999999999999,-0.31,0.94,-0.10099999999999999,CONFIRMED
1399,0,0,0,53.4,4.27,0,0.109,-2.95,1.26,-0.109,CANDIDATE
1400,0,0,0,27.3,2.59,0,0.0986,-0.49,0.4,-0.0986,CANDIDATE
1401,0,0,0,25.2,2.81,0,0.16899999999999998,-0.52,0.51,-0.16899999999999998,CONFIRMED
1402,0,0,0,19.3,1.73,0,0.205,-0.32,0.31,-0.205,CONFIRMED
1403,0,0,0,27.8,2.43,0,0.122,-0.24,0.68,-0.122,CANDIDATE
1404,0,0,0,117.2,2.45,0,0.10099999999999999,-0.26,0.27,-0.10099999999999999,CANDIDATE
1405,0,0,0,31.6,2.11,0,0.0607,-0.29,0.29,-0.0607,CONFIRMED
1406,0,0,0,33.3,1.66,0,0.0395,-0.2,0.18,-0.0395,CONFIRMED
1407,0,0,0,22.0,3.93,0,0.231,-0.69,0.57,-0.231,CONFIRMED
1408,0,0,0,19.1,2.54,0,0.179,-0.18,0.31,-0.179,CANDIDATE
1409,1,0,0,25.0,0.98,0,0.10300000000000001,-0.31,0.21,-0.10300000000000001,FALSE POSITIVE
1410,0,0,0,83.9,2.83,1,0.115,-0.51,0.82,-0.115,FALSE POSITIVE
1411,0,0,0,19.3,2.14,0,0.106,-0.22,0.66,-0.106,CONFIRMED
1412,0,0,0,28.5,2.67,0,0.0799,-0.28,0.85,-0.0799,CONFIRMED
1413,0,0,0,16.3,1.76,0,0.126,-0.13,0.24,-0.126,CANDIDATE
1414,0,0,0,112.5,2.0,0,0.0265,-0.33,0.26,-0.0265,CONFIRMED
1415,0,0,0,23.3,3.02,0,0.0918,-0.53,0.98,-0.0918,CANDIDATE
1416,0,0,0,29.6,1.84,0,0.12,-0.36,0.29,-0.12,CONFIRMED
1417,0,0,0,22.8,2.82,0,0.079,-0.98,0.53,-0.079,CANDIDATE
1418,0,0,0,24.5,1.32,0,0.102,-0.17,0.2,-0.102,CANDIDATE
1419,0,0,0,25.0,2.89,0,0.188,-0.48,0.49,-0.188,CONFIRMED
1420,0,0,0,24.3,1.68,0,0.23399999999999999,-0.21,0.21,-0.23399999999999999,CONFIRMED
1421,0,0,0,21.8,4.22,0,0.324,-0.84,0.69,-0.324,CONFIRMED
1422,0,0,0,14.0,2.5,0,0.177,-0.5,0.41,-0.177,CONFIRMED
1423,0,0,0,23.9,2.81,0,0.396,-0.51,0.42,-0.396,CANDIDATE
1424,0,0,0,29.7,2.22,0,0.114,-0.35,0.36,-0.114,CONFIRMED
1425,0,0,0,25.2,0.86,0,0.0617,-0.06,0.07,-0.0617,CONFIRMED
1426,0,0,0,18.2,1.23,0,0.185,-0.14,0.18,-0.185,CONFIRMED
1427,0,0,0,18.6,1.25,0,0.126,-0.06,0.04,-0.126,CONFIRMED
1428,0,0,0,21.6,2.37,0,0.244,-0.13,0.38,-0.244,CANDIDATE
1429,0,0,0,15.9,1.69,0,0.295,-0.33,0.27,-0.295,CONFIRMED
1430,0,0,0,35.4,1.69,0,0.0461,-0.08,0.09,-0.0461,CONFIRMED
1431,0,0,0,32.7,2.12,0,0.0981,-0.16,0.3,-0.0981,CANDIDATE
1432,0,0,0,25.3,1.76,0,0.109,-0.23,0.57,-0.109,CONFIRMED
1433,0,0,0,25.1,1.65,0,0.092,-0.2,0.17,-0.092,CONFIRMED
1434,0,0,0,19.5,3.36,0,0.14800000000000002,-0.2,0.41,-0.14800000000000002,CONFIRMED
1435,0,0,0,27.8,5.09,0,0.13,-1.13,0.85,-0.13,CONFIRMED
1436,0,0,0,25.1,1.94,0,0.0642,-0.17,0.44,-0.0642,CONFIRMED
1437,0,0,0,27.6,2.34,0,0.09699999999999999,-0.4,0.47,-0.09699999999999999,CONFIRMED
1438,0,0,0,23.2,2.45,0,0.12,-0.41,0.7,-0.12,CONFIRMED
1439,0,0,0,22.3,1.33,0,0.10800000000000001,-0.13,0.2,-0.10800000000000001,CONFIRMED
1440,0,0,0,22.8,1.73,0,0.0964,-0.22,0.2,-0.0964,CONFIRMED
1441,0,0,0,22.3,2.42,0,0.13699999999999998,-0.24,0.67,-0.13699999999999998,CONFIRMED
1442,0,0,0,31.2,1.37,0,0.0377,-0.13,0.09,-0.0377,CANDIDATE
1443,0,0,0,145.9,4.59,0,0.0263,-0.69,0.76,-0.0263,CONFIRMED
1444,0,0,0,31.6,4.0,0,0.109,-0.51,1.19,-0.109,CONFIRMED
1445,0,0,0,35.3,20.75,0,0.0785,-2.62,7.85,-0.0785,CANDIDATE
1446,0,0,0,54.1,1.6,0,0.0531,-0.26,0.21,-0.0531,CONFIRMED
1447,0,0,0,26.0,3.44,0,0.634,-0.45,0.55,-0.634,CANDIDATE
1448,0,0,0,28.4,1.5,0,0.0593,-0.13,0.23,-0.0593,CONFIRMED
1449,0,0,0,24.5,1.6,0,0.0981,-0.2,0.26,-0.0981,CONFIRMED
1450,0,0,0,21.0,0.92,0,0.0774,-0.03,0.1,-0.0774,CONFIRMED
1451,0,0,0,20.8,0.79,0,0.0928,-0.07,0.06,-0.0928,CONFIRMED
1452,0,0,0,16.5,1.3,0,0.0974,-0.07,0.09,-0.0974,CANDIDATE
1453,0,0,0,18.3,1.08,0,0.0834,-0.06,0.07,-0.0834,CANDIDATE
1454,1,0,1,184.3,5.31,1,0.0338,-0.64,0.7,-0.0338,FALSE POSITIVE
1455,0,0,0,29.8,1.24,0,0.102,-0.43,0.19,-0.102,CANDIDATE
1456,0,0,0,18.6,1.39,0,0.131,-0.22,0.22,-0.131,CONFIRMED
1457,0,0,0,23.6,1.94,0,0.11599999999999999,-0.23,0.18,-0.11599999999999999,CANDIDATE
1458,0,0,0,19.1,2.06,0,0.192,-0.22,0.68,-0.192,CONFIRMED
1459,0,0,0,30.5,2.26,0,0.114,-0.49,0.59,-0.114,CONFIRMED
1460,0,0,0,23.8,3.37,0,0.19699999999999998,-0.56,0.57,-0.19699999999999998,CONFIRMED
1461,0,0,0,6.6,0.37,0,0.33299999999999996,-0.01,0.05,-0.33299999999999996,CANDIDATE
1462,0,0,0,12.8,1.43,0,0.156,-0.07,0.21,-0.156,CONFIRMED
1463,1,0,1,181.6,12.36,1,0.0374,-2.63,3.96,-0.0374,FALSE POSITIVE
1464,0,0,0,22.2,3.41,0,0.122,-0.49,0.98,-0.122,CANDIDATE
1465,0,0,0,10.2,13.72,0,0.28,-1.21,1.0,-0.28,CANDIDATE
1466,0,0,0,17.5,0.94,0,0.15,-0.08,0.07,-0.15,CANDIDATE
1467,0,0,0,12.4,1.09,0,0.304,-0.13,0.19,-0.304,CONFIRMED
1468,0,0,0,18.7,1.5,0,0.182,-0.13,0.18,-0.182,CONFIRMED
1469,1,0,0,15.1,1.31,1,0.142,-0.11,0.17,-0.142,FALSE POSITIVE
1470,0,0,0,16.3,1.57,0,0.185,-0.1,0.06,-0.185,CANDIDATE
1471,0,0,0,18.0,2.42,0,0.188,-0.2,0.47,-0.188,CONFIRMED
1472,0,0,0,16.2,2.04,0,0.235,-0.57,0.3,-0.235,CONFIRMED
1473,0,0,0,11.9,0.59,0,0.203,-0.04,0.09,-0.203,CANDIDATE
1474,0,0,0,68.3,1.42,0,0.0203,-0.12,0.2,-0.0203,CONFIRMED
1475,0,0,0,485.5,4.75,0,0.0513,-0.22,0.28,-0.0513,CONFIRMED
1476,0,0,0,22.9,3.21,0,0.14800000000000002,-0.47,0.92,-0.14800000000000002,CANDIDATE
1477,1,0,0,20.7,9.48,0,0.122,-3.91,3.55,-0.122,FALSE POSITIVE
1478,0,0,0,16.7,1.68,0,0.126,-0.12,0.05,-0.126,CONFIRMED
1479,0,0,0,24.6,1.42,0,0.0603,-0.28,0.44,-0.0603,CANDIDATE
1480,0,0,1,20.6,50.6,0,0.11699999999999999,-5.3,14.85,-0.11699999999999999,FALSE POSITIVE
1481,0,0,0,68.6,2.64,0,0.0447,-0.2,0.15,-0.0447,CONFIRMED
1482,1,1,0,58.5,31.18,0,0.16899999999999998,-3.95,9.19,-0.16899999999999998,FALSE POSITIVE
1483,0,0,0,19.2,1.21,0,0.133,-0.14,0.2,-0.133,CANDIDATE
1484,0,0,0,12.4,1.15,0,0.258,-0.18,0.19,-0.258,CANDIDATE
1485,0,0,0,19.8,1.5,0,0.0723,-0.17,0.31,-0.0723,CANDIDATE
1486,0,0,0,11.8,2.22,0,0.455,-0.31,0.73,-0.455,CANDIDATE
1487,0,0,0,15.5,0.84,0,0.159,-0.15,0.23,-0.159,CANDIDATE
1488,0,0,0,22.2,1.3,0,0.182,-0.2,0.21,-0.182,CONFIRMED
1489,0,0,0,15.9,1.61,0,0.205,-0.26,0.26,-0.205,CONFIRMED
1490,0,0,0,26.1,2.12,0,0.0812,-0.22,0.69,-0.0812,CANDIDATE
1491,0,0,0,19.4,1.5,0,0.174,-0.27,0.24,-0.174,CONFIRMED
1492,0,0,0,25.3,1.82,0,0.107,-0.16,0.45,-0.107,CANDIDATE
1493,0,0,0,17.8,1.88,0,0.11900000000000001,-0.11,0.07,-0.11900000000000001,CANDIDATE
1494,0,0,0,23.3,1.48,0,0.0924,-0.13,0.37,-0.0924,CONFIRMED
1495,0,0,0,17.6,1.34,0,0.31,-0.18,0.42,-0.31,CONFIRMED
1496,0,0,0,21.3,4.96,0,0.271,-1.69,0.91,-0.271,CONFIRMED
1497,1,0,0,27.9,2.15,0,0.297,-0.26,0.64,-0.297,FALSE POSITIVE
1498,1,0,0,22.2,0.86,1,0.3,-0.17,0.3,-0.3,FALSE POSITIVE
1499,1,0,0,13.4,2.46,0,0.131,-0.2,1.11,-0.131,FALSE POSITIVE
1500,0,0,0,1341.6,10.6,0,0.00373,-0.71,0.43,-0.00373,CONFIRMED
1501,0,0,0,15.8,1.35,0,0.114,-0.13,0.24,-0.114,CONFIRMED
1502,1,0,0,31.5,1.24,0,0.0519,-0.12,0.07,-0.0519,FALSE POSITIVE
1503,1,1,0,85.2,16.99,0,0.115,-1.25,2.48,-0.115,FALSE POSITIVE
1504,0,0,0,22.8,2.89,0,0.251,-0.14,0.12,-0.251,CANDIDATE
1505,0,0,0,274.5,2.53,0,0.0105,-0.12,0.14,-0.0105,CONFIRMED
1506,0,0,0,16.8,3.41,0,0.11,-0.48,1.12,-0.11,CONFIRMED
1507,0,0,0,20.3,1.64,0,0.153,-0.26,0.24,-0.153,CONFIRMED
1508,0,0,0,35.3,1.6,0,0.0383,-0.12,0.24,-0.0383,CONFIRMED
1509,0,0,0,20.5,2.33,0,0.217,-0.45,0.37,-0.217,CONFIRMED
1510,1,0,0,33.5,4.91,0,0.0909,-1.97,0.91,-0.0909,FALSE POSITIVE
1511,1,0,0,12.7,0.91,0,0.11800000000000001,-0.1,0.31,-0.11800000000000001,FALSE POSITIVE
1512,0,0,0,38.2,1.21,0,0.0285,-0.1,0.06,-0.0285,CONFIRMED
1513,0,0,0,12.9,1.37,0,0.21600000000000003,-0.21,0.21,-0.21600000000000003,CANDIDATE
1514,0,0,0,25.6,0.96,0,0.0532,-0.05,0.07,-0.0532,CANDIDATE
1515,0,0,0,17.9,2.15,0,0.147,-0.21,0.52,-0.147,CANDIDATE
1516,0,0,0,14.8,1.94,0,0.11699999999999999,-0.21,0.35,-0.11699999999999999,CONFIRMED
1517,1,0,1,24.7,1.88,0,0.071,-0.33,0.34,-0.071,FALSE POSITIVE
1518,0,0,0,15.7,1.2,0,0.159,-0.11,0.34,-0.159,CONFIRMED
1519,0,0,0,11.5,1.14,0,0.235,-0.1,0.07,-0.235,CONFIRMED
1520,0,0,0,11.2,1.0,0,0.171,-0.09,0.06,-0.171,CONFIRMED
1521,0,0,0,15.9,0.55,0,0.111,-0.03,0.03,-0.111,CANDIDATE
1522,0,0,0,17.1,2.32,0,0.266,-0.25,0.76,-0.266,CONFIRMED
1523,0,0,0,15.6,1.86,0,0.163,-0.12,0.24,-0.163,CONFIRMED
1524,1,0,0,22.5,1.1,1,0.18100000000000002,-0.16,0.34,-0.18100000000000002,FALSE POSITIVE
1525,0,0,0,14.4,0.73,0,0.158,-0.04,0.04,-0.158,CONFIRMED
1526,1,0,0,12.8,2.45,0,0.335,-0.28,0.82,-0.335,FALSE POSITIVE
1527,1,0,1,20.0,2.11,0,0.115,-0.67,0.39,-0.115,FALSE POSITIVE
1528,0,0,0,88.7,23.45,0,0.03,-2.47,2.46,-0.03,CANDIDATE
1529,1,0,0,45.2,1.32,1,0.0454,-0.11,0.28,-0.0454,FALSE POSITIVE
1530,1,0,0,14.0,1.03,0,0.198,-0.14,0.17,-0.198,FALSE POSITIVE
1531,0,0,0,33.2,20.83,0,0.115,-7.62,3.51,-0.115,CANDIDATE
1532,0,0,0,17.1,25.95,0,0.133,-3.47,7.54,-0.133,CANDIDATE
1533,0,0,0,23.8,2.35,1,0.0773,-0.2,0.37,-0.0773,FALSE POSITIVE
1534,0,0,0,106.5,2.47,0,0.0415,-0.21,0.17,-0.0415,CONFIRMED
1535,0,0,0,21.3,2.94,0,0.366,-0.5,0.61,-0.366,CONFIRMED
1536,0,0,0,15.7,1.83,0,0.128,-0.17,0.21,-0.128,CONFIRMED
1537,0,0,0,16.3,0.7,0,0.16699999999999998,-0.06,0.14,-0.16699999999999998,CONFIRMED
1538,1,0,0,15.0,1.15,0,0.188,-0.15,0.17,-0.188,FALSE POSITIVE
1539,0,0,0,179.5,1.9,0,0.0216,-0.07,0.08,-0.0216,CONFIRMED
1540,1,0,1,20.5,2.11,1,0.221,-0.3,0.45,-0.221,FALSE POSITIVE
1541,1,0,0,18.3,17.94,0,0.147,-1.23,3.66,-0.147,FALSE POSITIVE
1542,0,0,0,23.3,2.34,0,0.17,-0.22,0.67,-0.17,CANDIDATE
1543,0,0,0,14.7,1.93,0,0.218,-0.2,0.62,-0.218,CANDIDATE
1544,0,0,0,18.8,1.59,0,0.099,-0.11,0.43,-0.099,CONFIRMED
1545,0,0,0,12.9,0.87,0,0.225,-0.05,0.09,-0.225,CANDIDATE
1546,0,0,0,19.5,2.01,0,0.188,-0.38,0.35,-0.188,CANDIDATE
1547,0,0,0,36.7,1.4,0,0.0366,-0.08,0.16,-0.0366,CONFIRMED
1548,0,0,1,534.5,46.07,0,0.0635,-4.09,11.39,-0.0635,FALSE POSITIVE
1549,0,0,1,897.0,24.4,0,0.0343,-4.3,3.85,-0.0343,FALSE POSITIVE
1550,1,0,0,17.4,1.5,0,0.171,-0.14,0.17,-0.171,FALSE POSITIVE
1551,0,0,0,15.8,1.85,0,0.19699999999999998,-0.14,0.34,-0.19699999999999998,CONFIRMED
1552,0,0,0,28.5,3.12,0,0.44799999999999995,-0.36,1.09,-0.44799999999999995,CONFIRMED
1553,1,0,0,24.7,18.13,0,0.7240000000000001,-1.49,3.48,-0.7240000000000001,FALSE POSITIVE
1554,0,0,0,15.6,0.6,0,0.122,-0.04,0.08,-0.122,CANDIDATE
1555,0,0,0,19.2,0.95,0,0.163,-0.17,0.14,-0.163,CONFIRMED
1556,0,0,0,22.9,1.66,0,0.0699,-0.17,0.5,-0.0699,CONFIRMED
1557,0,0,0,15.7,1.13,0,0.606,-0.1,0.29,-0.606,CONFIRMED
1558,0,0,0,18.9,1.5,0,0.085,-0.08,0.08,-0.085,CANDIDATE
1559,0,0,0,15.1,1.33,0,0.209,-0.17,0.41,-0.209,CANDIDATE
1560,0,1,0,5.7,2.57,0,2.5,-0.72,0.39,-2.5,FALSE POSITIVE
1561,0,0,0,16.7,2.39,0,0.17800000000000002,-0.33,0.76,-0.17800000000000002,CONFIRMED
1562,1,0,1,23.6,29.55,1,0.49,-3.09,9.27,-0.49,FALSE POSITIVE
1563,0,0,0,14.9,2.6,0,0.319,-0.22,0.72,-0.319,CANDIDATE
1564,0,0,0,32.4,0.72,0,0.0856,-0.03,0.03,-0.0856,CONFIRMED
1565,0,0,0,16.4,1.93,0,0.204,-0.3,0.37,-0.204,CONFIRMED
1566,0,0,0,20.2,28.47,0,0.152,-3.65,9.16,-0.152,CANDIDATE
1567,1,0,0,14.2,1.33,0,0.16699999999999998,-0.15,0.46,-0.16699999999999998,FALSE POSITIVE
1568,0,0,0,17.8,1.43,0,0.185,-0.39,0.24,-0.185,CANDIDATE
1569,0,0,0,16.9,1.21,0,0.076,-0.05,0.16,-0.076,CONFIRMED
1570,0,0,0,14.7,2.87,0,0.294,-0.32,0.95,-0.294,CANDIDATE
1571,0,0,1,132.7,12.94,0,0.106,-4.2,1.8,-0.106,CANDIDATE
1572,0,0,1,16.7,51.34,0,0.0877,-11.5,2.15,-0.0877,FALSE POSITIVE
1573,0,0,0,132.1,2.54,0,0.027999999999999997,-0.21,0.19,-0.027999999999999997,CONFIRMED
1574,0,0,0,20.7,0.79,0,0.0649,-0.08,0.11,-0.0649,CONFIRMED
1575,0,0,1,172.2,6.51,0,0.0105,-0.77,0.52,-0.0105,FALSE POSITIVE
1576,1,0,0,13.0,0.73,0,0.14300000000000002,-0.07,0.23,-0.14300000000000002,FALSE POSITIVE
1577,1,0,0,22.1,1.51,0,0.0638,-0.16,0.45,-0.0638,FALSE POSITIVE
1578,0,0,0,25.2,1.92,0,0.105,-0.21,0.64,-0.105,CONFIRMED
1579,1,0,0,23.0,0.81,0,0.16399999999999998,-0.06,0.04,-0.16399999999999998,FALSE POSITIVE
1580,0,0,0,65.3,24.2,1,0.127,-3.02,7.05,-0.127,FALSE POSITIVE
1581,0,0,0,17.6,2.25,0,0.0689,-0.12,0.07,-0.0689,CANDIDATE
1582,0,0,0,17.7,1.75,0,0.10300000000000001,-0.17,0.12,-0.10300000000000001,CONFIRMED
1583,0,0,0,63.6,1.57,0,0.0187,-0.12,0.09,-0.0187,CONFIRMED
1584,0,0,0,21.4,2.64,0,0.161,-0.19,0.1,-0.161,CONFIRMED
1585,0,0,0,22.4,0.98,0,0.18100000000000002,-0.1,0.16,-0.18100000000000002,CONFIRMED
1586,0,0,0,17.0,2.42,0,0.191,-0.4,0.75,-0.191,CONFIRMED
1587,0,0,0,20.3,1.24,0,0.17800000000000002,-0.19,0.23,-0.17800000000000002,CONFIRMED
1588,1,1,0,38.1,30.39,1,1.0,-2.87,8.57,-1.0,FALSE POSITIVE
1589,0,0,0,34.1,3.32,0,0.11,-0.27,0.42,-0.11,CONFIRMED
1590,0,0,0,35.4,2.63,0,0.0521,-0.09,0.07,-0.0521,CONFIRMED
1591,0,0,1,92.0,44.14,0,0.0374,-4.29,12.88,-0.0374,FALSE POSITIVE
1592,0,0,0,175.2,9.52,0,0.10099999999999999,-2.15,1.56,-0.10099999999999999,CANDIDATE
1593,0,0,0,17.0,1.5,0,0.242,-0.34,0.24,-0.242,CONFIRMED
1594,0,0,0,25.5,1.36,0,0.11,-0.3,0.23,-0.11,CONFIRMED
1595,0,0,0,12.7,1.0,0,0.19699999999999998,-0.15,0.15,-0.19699999999999998,CONFIRMED
1596,0,0,0,17.2,2.53,0,0.21,-0.21,0.65,-0.21,CONFIRMED
1597,0,0,0,16.0,11.97,0,0.5579999999999999,-1.42,3.3,-0.5579999999999999,CANDIDATE
1598,0,0,0,15.2,1.94,0,0.139,-0.14,0.07,-0.139,CANDIDATE
1599,0,0,0,20.6,1.25,0,0.0685,-0.06,0.07,-0.0685,CANDIDATE
1600,0,0,0,18.9,2.88,0,0.16,-0.4,0.43,-0.16,CONFIRMED
1601,0,0,0,15.4,2.41,0,0.249,-0.46,0.42,-0.249,CONFIRMED
1602,0,0,0,15.7,1.95,0,0.243,-0.18,0.14,-0.243,CANDIDATE
1603,0,0,0,15.6,1.52,0,0.166,-0.17,0.51,-0.166,CONFIRMED
1604,0,0,0,15.3,1.61,0,0.185,-0.18,0.54,-0.185,CONFIRMED
1605,0,0,0,15.7,1.35,0,0.19399999999999998,-0.15,0.44,-0.19399999999999998,CANDIDATE
1606,1,0,1,23.4,1.62,1,0.207,-0.14,0.25,-0.207,FALSE POSITIVE
1607,0,0,0,19.9,2.34,0,0.115,-0.3,0.33,-0.115,CONFIRMED
1608,0,0,0,15.3,1.55,0,0.16899999999999998,-0.16,0.31,-0.16899999999999998,CANDIDATE
1609,0,0,0,22.5,1.06,0,0.1,-0.04,0.07,-0.1,CONFIRMED
1610,0,0,0,14.3,1.19,0,0.14,-0.17,0.31,-0.14,CONFIRMED
1611,0,0,0,26.7,3.28,0,0.0976,-0.42,0.42,-0.0976,CONFIRMED
1612,0,0,0,19.7,3.41,0,0.184,-0.41,0.45,-0.184,CANDIDATE
1613,0,0,0,21.6,1.86,0,0.129,-0.18,0.25,-0.129,CONFIRMED
1614,0,0,1,16.9,2.01,0,0.1,-0.24,0.2,-0.1,FALSE POSITIVE
1615,1,0,0,12.2,1.33,0,0.17300000000000001,-0.24,0.35,-0.17300000000000001,FALSE POSITIVE
1616,0,0,0,19.1,0.55,0,0.0888,-0.03,0.03,-0.0888,CANDIDATE
1617,0,0,0,20.1,3.28,0,0.0655,-0.32,0.95,-0.0655,CANDIDATE
1618,0,0,0,27.6,1.53,0,0.0599,-0.12,0.08,-0.0599,CONFIRMED
1619,0,0,0,11.8,0.8,0,0.127,-0.06,0.06,-0.127,CONFIRMED
1620,0,0,0,16.5,1.58,0,0.135,-0.18,0.21,-0.135,CONFIRMED
1621,0,0,0,21.1,1.77,0,0.27399999999999997,-0.28,0.35,-0.27399999999999997,CANDIDATE
1622,0,0,0,14.8,16.25,0,0.242,-1.18,1.76,-0.242,CANDIDATE
1623,0,0,0,17.3,1.59,0,0.10400000000000001,-0.17,0.49,-0.10400000000000001,CANDIDATE
1624,1,0,1,21.6,1.38,0,0.0634,-0.3,0.37,-0.0634,FALSE POSITIVE
1625,0,0,0,17.7,1.56,0,0.126,-0.24,0.24,-0.126,CONFIRMED
1626,0,0,1,17.6,1.04,1,0.25,-0.11,0.23,-0.25,FALSE POSITIVE
1627,0,0,0,13.2,1.77,1,0.115,-0.2,0.5,-0.115,FALSE POSITIVE
1628,1,0,1,16.4,24.49,0,0.185,-2.62,7.83,-0.185,FALSE POSITIVE
1629,0,0,0,15.9,1.45,0,0.165,-0.45,0.31,-0.165,CONFIRMED
1630,0,0,0,22.5,2.5,0,0.2,-0.57,0.38,-0.2,CONFIRMED
1631,0,0,0,19.8,1.96,0,0.155,-0.16,0.17,-0.155,CANDIDATE
1632,0,0,0,26.1,3.34,0,0.243,-0.57,0.71,-0.243,CONFIRMED
1633,1,0,0,62.8,1.3,1,0.114,-0.11,0.1,-0.114,FALSE POSITIVE
1634,1,0,0,14.0,45.49,0,0.469,-5.4,30.21,-0.469,FALSE POSITIVE
1635,0,0,0,31.1,2.07,0,0.0715,-0.4,0.32,-0.0715,CANDIDATE
1636,0,0,0,14.2,1.84,0,0.18100000000000002,-0.84,0.46,-0.18100000000000002,CONFIRMED
1637,1,0,0,17.8,39.8,0,0.166,-14.29,5.1,-0.166,FALSE POSITIVE
1638,1,0,1,19.9,2.74,0,0.134,-0.23,0.43,-0.134,FALSE POSITIVE
1639,0,0,0,13.0,28.42,0,0.579,-3.11,4.68,-0.579,CANDIDATE
1640,0,0,0,24.5,1.87,0,0.069,-0.2,0.61,-0.069,CONFIRMED
1641,0,0,1,2619.2,82.46,0,0.00405,-24.19,21.79,-0.00405,FALSE POSITIVE
1642,0,0,0,19.0,1.63,0,0.10400000000000001,-0.25,0.39,-0.10400000000000001,CONFIRMED
1643,0,0,0,22.6,2.47,0,0.0994,-0.24,0.6,-0.0994,CONFIRMED
1644,0,0,0,27.1,1.75,0,0.158,-0.45,0.25,-0.158,CANDIDATE
1645,0,0,0,18.8,1.04,0,0.172,-0.06,0.17,-0.172,CONFIRMED
1646,0,0,0,19.6,2.43,0,0.19399999999999998,-0.4,0.74,-0.19399999999999998,CONFIRMED
1647,0,0,0,112.2,1.57,0,0.0185,-0.24,0.21,-0.0185,CONFIRMED
1648,0,0,0,23.6,2.74,0,0.273,-1.31,0.65,-0.273,CANDIDATE
1649,1,0,0,26.4,1.62,0,0.0529,-0.15,0.12,-0.0529,FALSE POSITIVE
1650,0,0,0,15.9,1.49,0,0.174,-0.15,0.44,-0.174,CONFIRMED
1651,1,0,1,59.8,1.8,1,0.433,-0.16,0.16,-0.433,FALSE POSITIVE
1652,0,0,0,288.6,5.53,0,0.0161,-0.53,1.59,-0.0161,CONFIRMED
1653,1,0,0,29.2,0.99,1,2.4,-0.15,0.23,-2.4,FALSE POSITIVE
1654,0,0,0,24.0,1.33,0,0.244,-0.16,0.21,-0.244,CONFIRMED
